r,g,b,r_new,g_new,b_new
0,0,0,0,0,0
0,0,16,0,0,22
0,0,32,0,35,44
0,0,48,0,35,66
0,0,64,0,35,87
0,0,80,0,68,107
0,0,96,0,68,127
0,0,112,0,68,146
0,0,128,0,96,165
0,0,144,0,96,183
0,0,160,0,96,199
0,0,176,0,96,214
0,0,192,0,120,229
0,0,208,0,120,241
0,0,224,0,120,246
0,0,240,113,156,251
0,16,0,0,14,0
0,16,16,0,14,15
0,16,32,0,38,44
0,16,48,0,38,66
0,16,64,0,40,78
0,16,80,0,61,97
0,16,96,0,62,125
0,16,112,0,72,141
0,16,128,0,83,148
0,16,144,0,81,177
0,16,160,0,100,197
0,16,176,0,101,206
0,16,192,0,110,223
0,16,208,0,127,241
0,16,224,0,128,246
0,16,240,113,140,245
0,32,0,49,28,0
0,32,16,49,41,22
0,32,32,46,29,30
0,32,48,46,29,45
0,32,64,46,54,70
0,32,80,13,45,88
0,32,96,13,45,98
0,32,112,13,68,120
0,32,128,0,77,151
0,32,144,0,77,161
0,32,160,0,98,176
0,32,176,0,98,199
0,32,192,0,105,215
0,32,208,0,127,225
0,32,224,0,129,235
0,32,240,91,136,251
0,48,0,49,41,0
0,48,16,49,43,22
0,48,32,46,43,30
0,48,48,46,43,45
0,48,64,46,47,70
0,48,80,13,50,88
0,48,96,13,50,98
0,48,112,13,55,120
0,48,128,0,82,151
0,48,144,0,82,161
0,48,160,0,85,176
0,48,176,0,86,199
0,48,192,0,110,215
0,48,208,0,114,225
0,48,224,0,114,235
0,48,240,91,143,251
0,64,0,49,55,0
0,64,16,49,55,15
0,64,32,46,57,29
0,64,48,46,57,45
0,64,64,46,57,60
0,64,80,13,61,78
0,64,96,13,61,95
0,64,112,13,61,111
0,64,128,0,85,131
0,64,144,0,85,153
0,64,160,0,88,171
0,64,176,0,88,183
0,64,192,0,107,204
0,64,208,0,115,225
0,64,224,0,115,235
0,64,240,91,134,240
0,80,0,99,69,0
0,80,16,99,70,17
0,80,32,97,70,29
0,80,48,97,70,43
0,80,64,97,73,60
0,80,80,92,72,75
0,80,96,92,72,89
0,80,112,92,88,109
0,80,128,78,76,125
0,80,144,78,75,139
0,80,160,78,102,157
0,80,176,78,102,181
0,80,192,26,94,195
0,80,208,26,121,208
0,80,224,26,121,224
0,80,240,0,120,245
0,96,0,99,83,0
0,96,16,99,83,16
0,96,32,97,84,30
0,96,48,97,84,42
0,96,64,97,85,61
0,96,80,92,86,75
0,96,96,92,86,89
0,96,112,92,90,109
0,96,128,78,90,125
0,96,144,78,91,139
0,96,160,78,97,157
0,96,176,78,97,181
0,96,192,26,101,195
0,96,208,26,108,208
0,96,224,26,109,224
0,96,240,0,125,245
0,112,0,99,97,0
0,112,16,99,97,12
0,112,32,97,98,31
0,112,48,97,98,44
0,112,64,97,98,58
0,112,80,92,99,74
0,112,96,92,99,90
0,112,112,92,100,104
0,112,128,78,103,121
0,112,144,78,103,138
0,112,160,78,104,153
0,112,176,78,103,168
0,112,192,26,109,190
0,112,208,26,112,207
0,112,224,26,112,221
0,112,240,0,129,236
0,128,0,148,111,0
0,128,16,148,111,14
0,128,32,147,111,30
0,128,48,147,111,42
0,128,64,147,112,57
0,128,80,144,112,73
0,128,96,144,112,88
0,128,112,144,115,102
0,128,128,138,114,119
0,128,144,78,113,138
0,128,160,138,121,151
0,128,176,78,118,168
0,128,192,126,119,183
0,128,208,26,123,207
0,128,224,26,124,221
0,128,240,0,133,236
0,144,0,148,125,0
0,144,16,148,125,16
0,144,32,147,125,28
0,144,48,147,125,43
0,144,64,147,126,57
0,144,80,144,126,72
0,144,96,144,126,89
0,144,112,144,127,104
0,144,128,138,129,120
0,144,144,138,129,135
0,144,160,138,132,151
0,144,176,138,130,171
0,144,192,126,133,183
0,144,208,126,139,199
0,144,224,126,139,218
0,144,240,103,140,235
0,160,0,148,139,0
0,160,16,148,139,17
0,160,32,147,139,31
0,160,48,147,139,42
0,160,64,147,139,58
0,160,80,144,140,71
0,160,96,144,140,88
0,160,112,144,140,103
0,160,128,138,143,119
0,160,144,138,143,133
0,160,160,138,143,150
0,160,176,138,144,165
0,160,192,126,148,182
0,160,208,126,149,198
0,160,224,126,149,213
0,160,240,103,152,231
0,176,0,148,152,0
0,176,16,148,153,9
0,176,32,147,152,27
0,176,48,147,152,41
0,176,64,147,153,59
0,176,80,144,153,74
0,176,96,144,153,88
0,176,112,144,154,105
0,176,128,144,154,117
0,176,144,138,155,132
0,176,160,138,157,147
0,176,176,138,157,165
0,176,192,126,158,182
0,176,208,126,160,198
0,176,224,126,160,213
0,176,240,103,161,231
0,192,0,197,166,0
0,192,16,197,166,11
0,192,32,197,167,28
0,192,48,197,167,43
0,192,64,197,167,57
0,192,80,195,167,70
0,192,96,195,167,85
0,192,112,195,168,101
0,192,128,191,168,119
0,192,144,191,168,133
0,192,160,191,170,148
0,192,176,191,170,167
0,192,192,184,171,180
0,192,208,184,172,195
0,192,224,184,171,213
0,192,240,173,177,228
0,208,0,197,179,0
0,208,16,197,180,11
0,208,32,197,180,30
0,208,48,197,180,39
0,208,64,197,180,55
0,208,80,195,181,68
0,208,96,195,181,88
0,208,112,195,182,103
0,208,128,191,182,118
0,208,144,191,182,133
0,208,160,191,183,149
0,208,176,191,183,160
0,208,192,184,185,180
0,208,208,184,186,195
0,208,224,184,183,209
0,208,240,173,191,226
0,224,0,197,193,0
0,224,16,197,194,12
0,224,32,197,194,24
0,224,48,197,194,41
0,224,64,197,194,59
0,224,80,195,195,74
0,224,96,195,195,88
0,224,112,195,196,100
0,224,128,191,195,117
0,224,144,191,195,133
0,224,160,191,197,149
0,224,176,191,197,161
0,224,192,184,198,180
0,224,208,184,200,195
0,224,224,184,200,209
0,224,240,173,198,226
0,240,0,246,207,0
0,240,16,246,207,13
0,240,32,246,208,23
0,240,48,246,208,43
0,240,64,246,208,53
0,240,80,245,208,72
0,240,96,245,208,87
0,240,112,245,209,101
0,240,128,242,210,120
0,240,144,242,210,131
0,240,160,242,211,148
0,240,176,242,211,161
0,240,192,237,211,179
0,240,208,237,214,192
0,240,224,237,214,208
0,240,240,230,214,224
16,0,0,9,0,0
16,0,16,0,0,23
16,0,32,9,35,47
16,0,48,9,35,66
16,0,64,0,35,88
16,0,80,0,68,108
16,0,96,0,68,128
16,0,112,0,68,147
16,0,128,0,96,167
16,0,144,0,96,183
16,0,160,0,96,200
16,0,176,0,96,215
16,0,192,0,120,230
16,0,208,34,120,241
16,0,224,36,120,246
16,0,240,73,156,251
16,16,0,17,16,0
16,16,16,16,16,16
16,16,32,17,40,44
16,16,48,17,40,66
16,16,64,8,41,79
16,16,80,16,63,99
16,16,96,16,63,125
16,16,112,0,73,142
16,16,128,8,83,150
16,16,144,8,83,178
16,16,160,0,101,197
16,16,176,0,101,207
16,16,192,0,109,224
16,16,208,30,129,241
16,16,224,30,129,246
16,16,240,78,142,246
16,32,0,43,38,0
16,32,16,34,41,23
16,32,32,41,39,33
16,32,48,41,39,46
16,32,64,32,55,71
16,32,80,9,45,89
16,32,96,9,45,98
16,32,112,9,69,120
16,32,128,0,78,153
16,32,144,0,78,161
16,32,160,0,96,176
16,32,176,0,98,200
16,32,192,0,106,216
16,32,208,36,130,225
16,32,224,36,129,235
16,32,240,62,136,251
16,48,0,43,43,0
16,48,16,34,44,23
16,48,32,41,45,33
16,48,48,41,45,46
16,48,64,32,47,71
16,48,80,9,50,89
16,48,96,9,50,98
16,48,112,9,54,120
16,48,128,0,82,153
16,48,144,0,82,161
16,48,160,0,86,176
16,48,176,0,86,200
16,48,192,0,110,216
16,48,208,36,116,225
16,48,224,36,113,235
16,48,240,62,143,251
16,64,0,64,56,0
16,64,16,65,56,15
16,64,32,63,57,30
16,64,48,63,57,45
16,64,64,61,58,60
16,64,80,40,61,78
16,64,96,40,62,96
16,64,112,34,64,111
16,64,128,29,85,132
16,64,144,29,85,154
16,64,160,10,88,171
16,64,176,10,88,184
16,64,192,25,108,205
16,64,208,12,116,225
16,64,224,12,116,235
16,64,240,72,134,240
16,80,0,84,72,0
16,80,16,84,72,16
16,80,32,84,72,30
16,80,48,84,72,42
16,80,64,74,74,61
16,80,80,79,74,76
16,80,96,79,75,90
16,80,112,63,88,110
16,80,128,61,77,127
16,80,144,61,79,140
16,80,160,54,103,158
16,80,176,54,102,182
16,80,192,18,95,196
16,80,208,48,121,208
16,80,224,48,123,224
16,80,240,0,120,245
16,96,0,84,84,0
16,96,16,84,84,16
16,96,32,84,84,31
16,96,48,84,84,43
16,96,64,74,85,61
16,96,80,79,86,76
16,96,96,79,86,90
16,96,112,63,90,110
16,96,128,61,91,127
16,96,144,61,90,140
16,96,160,54,97,158
16,96,176,54,97,182
16,96,192,18,100,196
16,96,208,48,107,208
16,96,224,48,107,224
16,96,240,0,124,245
16,112,0,114,97,0
16,112,16,115,97,14
16,112,32,113,98,30
16,112,48,113,98,44
16,112,64,112,98,57
16,112,80,110,99,75
16,112,96,110,99,89
16,112,112,107,100,105
16,112,128,99,101,121
16,112,144,99,103,138
16,112,160,93,105,154
16,112,176,93,105,169
16,112,192,62,109,190
16,112,208,51,113,208
16,112,224,51,110,222
16,112,240,40,129,237
16,128,0,132,112,0
16,128,16,133,112,15
16,128,32,133,112,26
16,128,48,133,112,44
16,128,64,130,113,59
16,128,80,130,113,74
16,128,96,130,113,89
16,128,112,124,116,106
16,128,128,124,115,120
16,128,144,124,115,135
16,128,160,105,120,152
16,128,176,105,120,171
16,128,192,62,120,190
16,128,208,98,135,199
16,128,224,98,136,218
16,128,240,81,127,235
16,144,0,135,126,0
16,144,16,133,126,15
16,144,32,133,126,28
16,144,48,133,126,44
16,144,64,130,126,58
16,144,80,130,126,73
16,144,96,130,126,88
16,144,112,124,127,105
16,144,128,124,127,120
16,144,144,124,129,135
16,144,160,105,130,152
16,144,176,105,132,171
16,144,192,112,132,183
16,144,208,98,139,199
16,144,224,98,138,218
16,144,240,81,138,235
16,160,0,163,139,0
16,160,16,164,139,14
16,160,32,163,139,30
16,160,48,163,139,42
16,160,64,162,139,58
16,160,80,161,140,71
16,160,96,161,140,87
16,160,112,159,140,104
16,160,128,156,143,118
16,160,144,156,143,135
16,160,160,153,143,150
16,160,176,153,145,165
16,160,192,147,146,182
16,160,208,141,147,198
16,160,224,141,148,213
16,160,240,129,153,231
16,176,0,165,153,0
16,176,16,164,153,14
16,176,32,163,153,32
16,176,48,163,153,45
16,176,64,162,153,57
16,176,80,161,154,73
16,176,96,161,154,87
16,176,112,159,155,103
16,176,128,156,155,118
16,176,144,156,155,135
16,176,160,153,158,149
16,176,176,153,158,165
16,176,192,147,159,182
16,176,208,141,164,198
16,176,224,141,164,213
16,176,240,129,164,231
16,192,0,180,166,0
16,192,16,182,166,14
16,192,32,182,167,23
16,192,48,182,167,40
16,192,64,181,167,54
16,192,80,181,168,75
16,192,96,181,168,89
16,192,112,178,169,103
16,192,128,177,169,120
16,192,144,177,169,132
16,192,160,171,170,146
16,192,176,171,170,162
16,192,192,170,172,180
16,192,208,159,174,196
16,192,224,159,173,214
16,192,240,159,175,228
16,208,0,217,180,0
16,208,16,213,180,13
16,208,32,213,180,24
16,208,48,213,180,41
16,208,64,212,181,58
16,208,80,211,181,72
16,208,96,211,181,85
16,208,112,210,182,100
16,208,128,210,182,115
16,208,144,208,182,133
16,208,160,206,183,148
16,208,176,206,183,163
16,208,192,203,185,181
16,208,208,199,186,195
16,208,224,199,184,210
16,208,240,193,187,226
16,224,0,208,194,0
16,224,16,213,194,13
16,224,32,213,194,25
16,224,48,212,195,44
16,224,64,212,195,54
16,224,80,211,195,70
16,224,96,211,195,84
16,224,112,210,196,103
16,224,128,208,196,118
16,224,144,208,196,133
16,224,160,206,197,149
16,224,176,206,197,165
16,224,192,203,198,176
16,224,208,199,200,196
16,224,224,199,200,210
16,224,240,193,199,226
16,240,0,235,207,0
16,240,16,231,208,14
16,240,32,231,208,25
16,240,48,231,208,35
16,240,64,230,208,55
16,240,80,230,208,75
16,240,96,230,208,89
16,240,112,228,209,103
16,240,128,228,209,116
16,240,144,228,210,132
16,240,160,224,211,148
16,240,176,224,211,165
16,240,192,223,212,176
16,240,208,217,214,194
16,240,224,217,214,210
16,240,240,216,215,224
32,0,0,19,27,8
32,0,16,19,27,27
32,0,32,0,36,45
32,0,48,0,36,68
32,0,64,0,36,88
32,0,80,0,70,109
32,0,96,0,70,131
32,0,112,0,70,150
32,0,128,0,98,166
32,0,144,0,98,185
32,0,160,0,98,202
32,0,176,0,98,216
32,0,192,0,121,230
32,0,208,42,121,243
32,0,224,44,121,247
32,0,240,74,157,251
32,16,0,37,32,8
32,16,16,36,33,21
32,16,32,18,39,45
32,16,48,18,39,68
32,16,64,5,41,80
32,16,80,17,62,100
32,16,96,17,62,128
32,16,112,0,74,144
32,16,128,5,83,150
32,16,144,5,83,179
32,16,160,0,102,200
32,16,176,0,102,208
32,16,192,0,109,224
32,16,208,32,129,243
32,16,224,36,129,247
32,16,240,72,143,245
32,32,0,35,31,0
32,32,16,35,44,22
32,32,32,33,32,32
32,32,48,33,32,48
32,32,64,33,57,72
32,32,80,16,48,90
32,32,96,16,48,102
32,32,112,16,70,123
32,32,128,0,78,153
32,32,144,0,78,164
32,32,160,0,97,180
32,32,176,0,97,202
32,32,192,0,106,217
32,32,208,42,128,227
32,32,224,42,128,237
32,32,240,60,138,251
32,48,0,35,47,0
32,48,16,35,49,22
32,48,32,33,48,32
32,48,48,33,48,48
32,48,64,33,52,72
32,48,80,16,54,90
32,48,96,16,54,102
32,48,112,16,57,123
32,48,128,0,83,153
32,48,144,0,83,164
32,48,160,0,87,180
32,48,176,0,85,202
32,48,192,0,111,217
32,48,208,42,114,227
32,48,224,42,116,237
32,48,240,60,146,251
32,64,0,71,60,0
32,64,16,71,60,14
32,64,32,70,60,32
32,64,48,70,60,48
32,64,64,67,61,62
32,64,80,52,64,80
32,64,96,52,64,99
32,64,112,45,65,114
32,64,128,34,86,133
32,64,144,34,86,157
32,64,160,10,89,175
32,64,176,10,88,185
32,64,192,29,108,207
32,64,208,0,115,227
32,64,224,0,115,236
32,64,240,70,135,240
32,80,0,82,71,0
32,80,16,79,72,15
32,80,32,81,71,29
32,80,48,81,71,44
32,80,64,68,74,61
32,80,80,76,73,76
32,80,96,76,73,91
32,80,112,59,89,111
32,80,128,55,78,126
32,80,144,55,76,141
32,80,160,50,103,159
32,80,176,50,103,182
32,80,192,20,94,196
32,80,208,54,122,209
32,80,224,54,121,225
32,80,240,23,121,245
32,96,0,81,85,0
32,96,16,82,86,15
32,96,32,81,85,29
32,96,48,81,85,45
32,96,64,68,86,60
32,96,80,76,87,76
32,96,96,76,87,91
32,96,112,59,92,111
32,96,128,55,92,126
32,96,144,55,91,141
32,96,160,50,98,159
32,96,176,50,99,182
32,96,192,20,101,196
32,96,208,54,107,209
32,96,224,54,107,225
32,96,240,23,127,245
32,112,0,118,99,0
32,112,16,117,99,14
32,112,32,118,99,29
32,112,48,118,99,46
32,112,64,116,99,59
32,112,80,114,101,75
32,112,96,114,101,91
32,112,112,110,102,106
32,112,128,104,105,122
32,112,144,104,105,139
32,112,160,97,106,155
32,112,176,97,105,169
32,112,192,71,110,190
32,112,208,58,111,208
32,112,224,58,112,222
32,112,240,70,131,237
32,128,0,129,111,0
32,128,16,129,112,14
32,128,32,130,111,29
32,128,48,130,111,44
32,128,64,128,113,59
32,128,80,128,112,72
32,128,96,128,112,89
32,128,112,121,115,104
32,128,128,122,115,120
32,128,144,104,114,139
32,128,160,98,120,152
32,128,176,98,121,171
32,128,192,109,120,184
32,128,208,80,134,200
32,128,224,80,135,218
32,128,240,70,135,237
32,144,0,128,126,0
32,144,16,131,126,14
32,144,32,130,126,29
32,144,48,130,126,41
32,144,64,128,126,60
32,144,80,128,127,74
32,144,96,128,127,88
32,144,112,121,128,105
32,144,128,122,130,121
32,144,144,122,130,135
32,144,160,98,132,152
32,144,176,98,132,171
32,144,192,109,134,184
32,144,208,80,139,200
32,144,224,80,139,218
32,144,240,76,141,236
32,160,0,166,140,0
32,160,16,169,140,13
32,160,32,167,140,29
32,160,48,167,140,43
32,160,64,166,140,60
32,160,80,165,141,72
32,160,96,165,141,87
32,160,112,163,141,103
32,160,128,160,143,119
32,160,144,160,143,133
32,160,160,156,144,150
32,160,176,156,142,165
32,160,192,151,149,182
32,160,208,144,147,199
32,160,224,144,149,213
32,160,240,134,150,233
32,176,0,168,153,0
32,176,16,168,153,13
32,176,32,167,153,29
32,176,48,167,153,45
32,176,64,166,154,58
32,176,80,165,154,73
32,176,96,165,154,87
32,176,112,163,155,102
32,176,128,160,156,120
32,176,144,160,156,135
32,176,160,156,158,151
32,176,176,156,158,165
32,176,192,151,160,182
32,176,208,144,161,199
32,176,224,144,162,213
32,176,240,134,163,233
32,192,0,180,167,0
32,192,16,180,167,14
32,192,32,179,167,28
32,192,48,178,168,45
32,192,64,178,168,60
32,192,80,178,167,72
32,192,96,178,167,88
32,192,112,174,168,102
32,192,128,174,169,118
32,192,144,174,169,134
32,192,160,167,171,150
32,192,176,167,171,164
32,192,192,167,172,180
32,192,208,154,175,195
32,192,224,154,176,213
32,192,240,156,178,228
32,208,0,220,180,0
32,208,16,214,180,13
32,208,32,216,181,28
32,208,48,216,181,37
32,208,64,216,181,55
32,208,80,215,181,69
32,208,96,215,181,89
32,208,112,213,182,104
32,208,128,212,183,117
32,208,144,212,183,135
32,208,160,209,184,148
32,208,176,209,184,161
32,208,192,206,186,176
32,208,208,202,187,195
32,208,224,202,187,209
32,208,240,197,189,226
32,224,0,218,194,0
32,224,16,212,194,13
32,224,32,216,194,28
32,224,48,216,194,39
32,224,64,216,195,57
32,224,80,215,195,74
32,224,96,215,195,88
32,224,112,213,196,100
32,224,128,213,196,115
32,224,144,212,196,131
32,224,160,209,198,149
32,224,176,209,198,163
32,224,192,206,199,179
32,224,208,202,201,197
32,224,224,202,201,209
32,224,240,197,200,226
32,240,0,229,208,0
32,240,16,223,208,13
32,240,32,228,208,26
32,240,48,228,208,37
32,240,64,228,208,58
32,240,80,227,209,69
32,240,96,227,209,85
32,240,112,225,209,99
32,240,128,225,210,118
32,240,144,225,210,133
32,240,160,221,211,148
32,240,176,221,211,164
32,240,192,220,212,180
32,240,208,214,214,190
32,240,224,214,214,211
32,240,240,213,215,225
48,0,0,28,27,8
48,0,16,28,27,27
48,0,32,0,36,45
48,0,48,0,36,68
48,0,64,0,36,88
48,0,80,0,70,109
48,0,96,0,70,131
48,0,112,0,70,150
48,0,128,0,98,166
48,0,144,0,98,185
48,0,160,0,98,202
48,0,176,0,98,216
48,0,192,0,121,230
48,0,208,4,121,243
48,0,224,9,121,247
48,0,240,106,157,251
48,16,0,31,32,8
48,16,16,31,33,21
48,16,32,3,39,45
48,16,48,3,39,68
48,16,64,1,41,80
48,16,80,3,62,100
48,16,96,3,62,128
48,16,112,0,74,144
48,16,128,1,83,150
48,16,144,1,83,179
48,16,160,0,102,200
48,16,176,0,102,208
48,16,192,0,109,224
48,16,208,5,129,243
48,16,224,5,129,247
48,16,240,106,143,245
48,32,0,52,31,0
48,32,16,52,44,22
48,32,32,49,32,32
48,32,48,49,32,48
48,32,64,49,57,72
48,32,80,24,48,90
48,32,96,24,48,102
48,32,112,24,70,123
48,32,128,0,78,153
48,32,144,0,78,164
48,32,160,0,97,180
48,32,176,0,97,202
48,32,192,0,106,217
48,32,208,7,128,227
48,32,224,4,128,237
48,32,240,88,138,251
48,48,0,52,47,0
48,48,16,52,49,22
48,48,32,49,48,32
48,48,48,49,48,48
48,48,64,49,52,72
48,48,80,24,54,90
48,48,96,24,54,102
48,48,112,24,57,123
48,48,128,0,83,153
48,48,144,0,83,164
48,48,160,0,86,180
48,48,176,0,86,202
48,48,192,0,111,217
48,48,208,7,115,227
48,48,224,7,115,237
48,48,240,90,146,251
48,64,0,58,60,0
48,64,16,57,60,14
48,64,32,55,60,32
48,64,48,55,60,48
48,64,64,54,61,62
48,64,80,29,64,80
48,64,96,29,64,99
48,64,112,28,65,114
48,64,128,5,86,133
48,64,144,5,86,157
48,64,160,2,88,175
48,64,176,2,88,185
48,64,192,5,107,207
48,64,208,0,115,227
48,64,224,0,116,236
48,64,240,92,138,240
48,80,0,98,71,0
48,80,16,98,72,15
48,80,32,97,71,29
48,80,48,97,71,44
48,80,64,95,74,61
48,80,80,91,73,76
48,80,96,91,73,91
48,80,112,88,89,111
48,80,128,76,77,126
48,80,144,76,77,141
48,80,160,75,103,159
48,80,176,75,103,182
48,80,192,30,94,196
48,80,208,35,122,209
48,80,224,35,122,225
48,80,240,35,121,245
48,96,0,98,85,0
48,96,16,98,86,15
48,96,32,96,85,29
48,96,48,97,85,44
48,96,64,95,86,61
48,96,80,91,87,76
48,96,96,91,87,91
48,96,112,88,92,111
48,96,128,76,92,126
48,96,144,76,92,141
48,96,160,75,99,159
48,96,176,75,99,182
48,96,192,30,101,196
48,96,208,35,108,209
48,96,224,35,109,225
48,96,240,35,127,245
48,112,0,103,99,0
48,112,16,105,99,14
48,112,32,102,99,29
48,112,48,103,99,44
48,112,64,103,99,60
48,112,80,97,101,74
48,112,96,97,101,91
48,112,112,97,102,106
48,112,128,84,105,122
48,112,144,84,105,139
48,112,160,83,105,155
48,112,176,83,106,169
48,112,192,38,109,190
48,112,208,36,112,208
48,112,224,36,112,222
48,112,240,42,132,237
48,128,0,146,111,0
48,128,16,147,112,14
48,128,32,147,111,29
48,128,48,146,111,43
48,128,64,146,113,60
48,128,80,143,112,73
48,128,96,143,112,88
48,128,112,142,115,104
48,128,128,137,115,120
48,128,144,137,116,135
48,128,160,133,121,152
48,128,176,133,120,171
48,128,192,38,120,190
48,128,208,120,134,200
48,128,224,120,134,218
48,128,240,100,126,236
48,144,0,145,126,0
48,144,16,145,126,14
48,144,32,145,126,29
48,144,48,146,126,43
48,144,64,146,126,59
48,144,80,143,127,74
48,144,96,143,127,87
48,144,112,142,128,105
48,144,128,137,130,120
48,144,144,137,130,135
48,144,160,133,130,152
48,144,176,133,132,171
48,144,192,124,135,184
48,144,208,120,139,200
48,144,224,120,139,218
48,144,240,100,141,236
48,160,0,152,140,0
48,160,16,154,140,13
48,160,32,151,140,29
48,160,48,152,140,43
48,160,64,152,140,56
48,160,80,149,141,74
48,160,96,149,141,89
48,160,112,149,141,103
48,160,128,143,143,120
48,160,144,143,143,136
48,160,160,143,144,150
48,160,176,143,144,165
48,160,192,131,147,182
48,160,208,130,148,199
48,160,224,130,147,213
48,160,240,110,152,233
48,176,0,152,153,0
48,176,16,151,153,13
48,176,32,154,153,29
48,176,48,152,153,43
48,176,64,152,154,58
48,176,80,149,154,74
48,176,96,149,154,88
48,176,112,149,155,102
48,176,128,143,156,119
48,176,144,143,156,135
48,176,160,143,158,149
48,176,176,143,158,165
48,176,192,131,157,182
48,176,208,130,164,199
48,176,224,130,161,213
48,176,240,110,163,233
48,192,0,193,167,0
48,192,16,194,167,14
48,192,32,194,167,28
48,192,48,195,167,41
48,192,64,195,168,59
48,192,80,193,167,72
48,192,96,193,167,88
48,192,112,193,168,102
48,192,128,193,168,118
48,192,144,189,169,134
48,192,160,188,171,149
48,192,176,188,171,166
48,192,192,182,172,180
48,192,208,180,176,195
48,192,224,180,174,213
48,192,240,171,176,228
48,208,0,199,180,0
48,208,16,200,180,13
48,208,32,200,181,28
48,208,48,201,181,41
48,208,64,201,181,60
48,208,80,199,181,74
48,208,96,199,181,87
48,208,112,199,182,103
48,208,128,199,182,116
48,208,144,195,183,133
48,208,160,195,184,148
48,208,176,195,184,164
48,208,192,188,186,178
48,208,208,188,187,195
48,208,224,188,187,209
48,208,240,178,191,226
48,224,0,202,194,0
48,224,16,205,194,13
48,224,32,199,194,28
48,224,48,201,194,41
48,224,64,201,195,52
48,224,80,199,195,70
48,224,96,199,195,85
48,224,112,199,196,104
48,224,128,195,196,119
48,224,144,195,196,133
48,224,160,195,198,150
48,224,176,195,198,162
48,224,192,188,199,177
48,224,208,188,201,192
48,224,224,188,201,209
48,224,240,178,202,226
48,240,0,246,208,0
48,240,16,242,208,13
48,240,32,246,209,26
48,240,48,244,208,39
48,240,64,244,208,51
48,240,80,242,209,72
48,240,96,242,209,89
48,240,112,242,209,103
48,240,128,242,209,115
48,240,144,240,210,130
48,240,160,240,211,145
48,240,176,240,211,164
48,240,192,235,212,178
48,240,208,234,214,193
48,240,224,234,214,212
48,240,240,228,215,225
64,0,0,38,27,8
64,0,16,35,27,28
64,0,32,15,36,52
64,0,48,15,36,69
64,0,64,0,36,90
64,0,80,13,70,110
64,0,96,13,70,131
64,0,112,0,70,151
64,0,128,0,98,170
64,0,144,0,98,186
64,0,160,0,98,203
64,0,176,0,98,219
64,0,192,0,121,233
64,0,208,29,121,243
64,0,224,33,121,247
64,0,240,88,157,253
64,16,0,41,39,8
64,16,16,40,40,24
64,16,32,19,45,49
64,16,48,19,45,68
64,16,64,13,47,84
64,16,80,19,69,104
64,16,96,18,69,129
64,16,112,0,76,147
64,16,128,13,89,158
64,16,144,13,89,182
64,16,160,0,104,201
64,16,176,0,104,213
64,16,192,0,111,227
64,16,208,28,131,243
64,16,224,30,131,247
64,16,240,88,144,249
64,32,0,56,51,0
64,32,16,54,52,23
64,32,32,54,52,38
64,32,48,54,52,49
64,32,64,39,58,74
64,32,80,31,55,91
64,32,96,31,55,102
64,32,112,19,72,125
64,32,128,0,79,156
64,32,144,0,79,165
64,32,160,0,99,181
64,32,176,0,99,205
64,32,192,0,108,220
64,32,208,31,130,227
64,32,224,31,130,237
64,32,240,72,139,253
64,48,0,56,50,0
64,48,16,54,50,23
64,48,32,54,51,38
64,48,48,54,51,49
64,48,64,39,52,74
64,48,80,31,55,91
64,48,96,31,55,102
64,48,112,19,58,125
64,48,128,0,83,156
64,48,144,0,83,165
64,48,160,0,86,181
64,48,176,0,86,205
64,48,192,0,111,220
64,48,208,33,115,227
64,48,224,31,115,237
